purchase_id,purchase_date,product_id,product_price,service_tax,comission_value,has_coupon,discount,refund,cancelled,chargeback
281508314,2021-01-09,260868848,640.00,76.8,499.20,1,0.1,0,0,0
805731923,2022-05-22,899309605,52.00,5.2,46.80,0,0,0,1,0
560892827,2021-02-19,817310632,56.00,6.72,49.28,0,0,0,1,0
842686682,2022-07-21,399463467,"1,488.00",148.8,"1,041.60",1,0.2,0,0,0
469467777,2020-02-04,489748266,"1,000.00",120,780.00,1,0.1,0,1,0
522983495,2022-02-18,264261718,560.00,56,504.00,0,0,0,1,0
563657802,2022-11-17,817310632,56.00,5.6,50.40,0,0,0,0,0
734905866,2020-07-27,399974968,45.00,4.5,31.50,1,0.2,0,0,1
363658207,2022-02-13,218834610,780.00,78,702.00,0,0,0,0,0
690628831,2022-03-22,899309605,52.00,5.2,46.80,0,0,0,1,0
393215282,2021-08-08,489748266,"1,000.00",100,700.00,1,0.2,0,0,0
264820432,2021-01-16,585809781,830.00,99.6,730.40,0,0,0,0,0
170331380,2023-02-11,899309605,52.00,5.2,46.80,0,0,0,0,0
628268422,2022-02-15,858972318,"1,300.00",130,"1,170.00",0,0,0,0,0
267874440,2020-04-17,489748266,"1,000.00",100,900.00,0,0,0,0,0
597252633,2020-02-08,957182963,968.00,116.16,658.24,1,0.2,0,0,0
716418710,2022-07-03,253458328,560.00,67.2,492.80,0,0,0,0,0
971924772,2020-07-04,489748266,"1,000.00",100,900.00,0,0,0,0,0
970392345,2022-11-09,253458328,560.00,67.2,436.80,1,0.1,0,0,0
689289434,2021-01-07,489748266,"1,000.00",150,750.00,1,0.1,0,0,0
675460509,2021-07-06,399974968,45.00,5.4,39.60,0,0,1,0,0
921866616,2022-01-10,957182963,968.00,116.16,851.84,0,0,0,0,0
329586597,2020-02-08,399974968,45.00,6.75,29.25,1,0.2,1,0,0
837562785,2021-11-22,338359603,57.00,6.84,50.16,0,0,0,0,0
956523769,2020-11-11,275653577,48.00,4.8,43.20,0,0,0,0,0
332452426,2020-11-20,234382743,30.00,4.5,25.50,0,0,0,0,0
376949766,2022-07-21,899309605,52.00,7.8,44.20,0,0,1,0,1
487324625,2021-11-29,399974968,45.00,4.5,40.50,0,0,0,0,0
229608723,2021-03-11,275653577,48.00,4.8,33.60,1,0.2,0,0,0
730774949,2020-02-24,338359603,57.00,5.7,51.30,0,0,0,0,0
754851270,2022-08-24,899309605,52.00,5.2,41.60,1,0.1,0,0,0
729253306,2022-02-06,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
564864577,2021-03-02,343411650,49.00,5.88,43.12,0,0,0,0,0
880795767,2022-01-16,399974968,45.00,4.5,36.00,1,0.1,1,0,0
850250691,2022-11-27,489748266,"1,000.00",120,680.00,1,0.2,0,0,0
403360986,2020-08-08,399974968,45.00,4.5,36.00,1,0.1,0,0,0
797205737,2022-07-08,234382743,30.00,3,27.00,0,0,0,0,0
697199691,2020-11-09,399974968,45.00,5.4,39.60,0,0,0,0,0
398352895,2021-05-07,338359603,57.00,5.7,39.90,1,0.2,0,1,0
787358235,2022-10-07,817310632,56.00,6.72,49.28,0,0,1,0,0
952287896,2022-12-19,899309605,52.00,6.24,45.76,0,0,1,0,0
724364176,2021-08-27,399974968,45.00,4.5,31.50,1,0.2,0,0,0
418830248,2022-04-29,275653577,48.00,5.76,42.24,0,0,0,1,1
782278271,2021-10-24,275653577,48.00,4.8,43.20,0,0,1,0,0
895437416,2022-01-28,489748266,"1,000.00",100,900.00,0,0,0,0,0
865362767,2020-11-23,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
954850970,2022-11-06,253458328,560.00,56,392.00,1,0.2,0,0,0
355647420,2021-01-10,489748266,"1,000.00",150,850.00,0,0,0,1,0
308591967,2021-09-17,922284793,546.00,54.6,491.40,0,0,0,0,0
862749707,2020-12-15,719732475,"1,984.00",198.4,"1,785.60",0,0,0,0,0
483518339,2020-11-24,234382743,30.00,3,24.00,1,0.1,0,0,0
183679791,2021-01-09,399974968,45.00,5.4,39.60,0,0,0,0,1
876476953,2021-10-18,338359603,57.00,5.7,51.30,0,0,0,0,0
919825340,2021-12-08,719732475,"1,984.00",198.4,"1,785.60",0,0,0,0,0
922976192,2022-02-25,780973554,950.00,95,855.00,0,0,0,0,0
713549952,2022-11-30,489748266,"1,000.00",100,900.00,0,0,0,0,0
657786646,2022-11-18,399974968,45.00,4.5,40.50,0,0,0,0,0
453264470,2020-07-17,922284793,546.00,54.6,436.80,1,0.1,0,0,0
606487597,2022-08-19,399463467,"1,488.00",148.8,"1,339.20",0,0,0,1,0
235238783,2022-02-20,899309605,52.00,5.2,46.80,0,0,0,0,0
761412465,2021-06-26,983844542,650.00,78,442.00,1,0.2,0,0,1
445172482,2020-01-26,489748266,"1,000.00",100,900.00,0,0,0,0,1
228306983,2021-07-22,897822682,73.00,10.95,62.05,0,0,0,0,0
346429512,2020-12-20,489748266,"1,000.00",100,700.00,1,0.2,0,0,0
827264306,2021-07-11,343411650,49.00,4.9,39.20,1,0.1,0,0,0
237984571,2021-04-30,489748266,"1,000.00",120,680.00,1,0.2,0,0,0
443811354,2022-06-16,899309605,52.00,6.24,45.76,0,0,0,0,0
389727374,2022-06-19,399974968,45.00,5.4,35.10,1,0.1,0,1,1
961807476,2021-12-22,897822682,73.00,8.76,64.24,0,0,0,1,0
412439454,2022-01-19,897822682,73.00,7.3,65.70,0,0,0,0,0
184480925,2022-06-22,844949729,390.00,58.5,331.50,0,0,0,0,1
258728454,2021-02-20,338359603,57.00,5.7,51.30,0,0,0,0,1
280883729,2020-10-07,234382743,30.00,3,27.00,0,0,0,1,0
318718391,2021-01-19,343411650,49.00,7.35,41.65,0,0,0,0,0
516904478,2020-12-19,489748266,"1,000.00",100,700.00,1,0.2,0,0,0
402633680,2022-11-08,358559810,410.00,61.5,348.50,0,0,0,0,1
475615954,2021-11-07,780973554,950.00,95,760.00,1,0.1,0,1,0
757257574,2020-12-15,343411650,49.00,5.88,43.12,0,0,1,0,0
674545730,2020-11-29,234382743,30.00,3.6,20.40,1,0.2,0,0,0
413747507,2021-12-18,399974968,45.00,4.5,31.50,1,0.2,0,0,0
367557657,2021-01-25,275653577,48.00,4.8,33.60,1,0.2,0,0,0
321269894,2020-07-09,399974968,45.00,4.5,40.50,0,0,1,0,0
465711827,2022-10-08,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
601688433,2022-07-22,983844542,650.00,65,585.00,0,0,0,1,0
323918388,2022-01-17,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
296964678,2022-08-07,218834610,780.00,78,546.00,1,0.2,0,0,0
748637298,2020-02-09,489748266,"1,000.00",120,780.00,1,0.1,0,0,0
755905689,2022-09-25,545252229,210.00,31.5,157.50,1,0.1,0,0,0
562189247,2020-01-31,234382743,30.00,3,27.00,0,0,0,1,0
821477701,2020-07-25,218834610,780.00,93.6,686.40,0,0,0,0,0
617871480,2022-10-08,495666716,"1,612.00",193.44,"1,096.16",1,0.2,0,0,0
637427869,2021-11-26,338359603,57.00,5.7,51.30,0,0,0,0,0
575305270,2020-05-27,338359603,57.00,6.84,50.16,0,0,0,0,0
947394310,2021-12-11,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
319669188,2022-11-27,275653577,48.00,4.8,33.60,1,0.2,0,0,0
448349180,2021-02-10,585809781,830.00,83,747.00,0,0,0,0,0
547279821,2021-11-14,251959622,"1,520.00",152,"1,368.00",0,0,0,0,0
332639349,2022-06-09,234382743,30.00,3,27.00,0,0,0,0,0
548702553,2022-03-15,899309605,52.00,6.24,35.36,1,0.2,0,0,0
200209952,2021-12-28,253458328,560.00,56,448.00,1,0.1,0,0,0
213854209,2021-07-25,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
405846361,2022-10-26,545252229,210.00,21,147.00,1,0.2,1,0,1
586407690,2021-11-01,780973554,950.00,95,855.00,0,0,0,0,0
354934541,2020-07-26,260868848,640.00,64,576.00,0,0,0,0,0
186862689,2022-01-08,817310632,56.00,6.72,49.28,0,0,0,0,0
853184960,2022-11-20,983844542,650.00,65,585.00,0,0,0,1,0
344868371,2022-06-26,899309605,52.00,6.24,45.76,0,0,0,0,0
462304540,2022-10-16,983844542,650.00,65,390.00,1,0.3,0,0,0
833951833,2022-02-12,983844542,650.00,65,585.00,0,0,1,0,0
229383711,2022-05-04,899309605,52.00,5.2,46.80,0,0,0,0,0
940874560,2022-10-26,399974968,45.00,5.4,35.10,1,0.1,0,0,0
489224741,2021-11-08,541916844,670.00,80.4,589.60,0,0,1,0,0
752945436,2021-05-16,399974968,45.00,5.4,35.10,1,0.1,0,0,0
403555260,2022-12-26,899309605,52.00,6.24,40.56,1,0.1,0,0,0
570360711,2022-12-25,253458328,560.00,67.2,492.80,0,0,0,0,0
868453449,2022-08-31,253458328,560.00,56,448.00,1,0.1,0,0,0
273636441,2021-11-11,253458328,560.00,56,504.00,0,0,1,0,1
789174542,2021-01-15,234382743,30.00,3,24.00,1,0.1,0,1,0
385275572,2020-05-23,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
686462694,2021-01-16,399974968,45.00,4.5,40.50,0,0,0,0,0
734661950,2020-11-13,338359603,57.00,5.7,51.30,0,0,0,1,0
510552721,2020-02-28,489748266,"1,000.00",100,900.00,0,0,0,0,0
266958884,2021-07-31,253458328,560.00,56,504.00,0,0,0,0,0
666304713,2021-07-11,399974968,45.00,4.5,36.00,1,0.1,0,0,0
187272894,2020-11-08,922284793,546.00,54.6,491.40,0,0,0,0,0
933731535,2022-12-31,275653577,48.00,4.8,43.20,0,0,1,0,0
349826472,2022-12-08,253458328,560.00,56,504.00,0,0,0,0,0
861686903,2021-06-08,399974968,45.00,4.5,36.00,1,0.1,0,0,0
911600546,2022-02-27,899309605,52.00,6.24,40.56,1,0.1,0,0,0
706771812,2021-07-12,253458328,560.00,56,504.00,0,0,0,0,0
433289860,2020-11-20,495666716,"1,612.00",161.2,"1,128.40",1,0.2,0,0,0
735387277,2022-09-07,489748266,"1,000.00",120,780.00,1,0.1,0,0,0
323608245,2022-05-20,983844542,650.00,65,585.00,0,0,0,1,0
516901294,2020-06-13,489748266,"1,000.00",100,900.00,0,0,0,0,0
307862311,2022-04-19,899309605,52.00,7.8,44.20,0,0,1,0,0
743525496,2022-02-15,899309605,52.00,5.2,46.80,0,0,0,1,0
821358966,2022-12-20,328762963,520.00,78,286.00,1,0.3,0,0,0
738691953,2020-12-05,234382743,30.00,3,27.00,0,0,0,1,0
295597618,2022-01-05,218834610,780.00,93.6,686.40,0,0,0,0,0
432196675,2021-11-08,328762963,520.00,52,364.00,1,0.2,0,0,0
970404385,2022-03-27,899309605,52.00,5.2,41.60,1,0.1,0,0,0
234930229,2020-07-24,399974968,45.00,6.75,24.75,1,0.3,0,0,0
628687334,2020-11-29,399974968,45.00,4.5,40.50,0,0,0,1,0
507388276,2022-01-06,983844542,650.00,65,585.00,0,0,0,0,0
258925934,2021-12-04,983844542,650.00,78,572.00,0,0,0,0,0
897330499,2021-07-10,218834610,780.00,117,663.00,0,0,0,0,0
791204485,2020-01-24,399974968,45.00,5.4,30.60,1,0.2,1,0,0
558669625,2021-07-30,275653577,48.00,7.2,40.80,0,0,1,0,0
679372275,2021-11-14,719732475,"1,984.00",238.08,"1,745.92",0,0,0,0,0
245958799,2021-07-27,817310632,56.00,5.6,39.20,1,0.2,0,0,0
741430244,2020-12-01,983844542,650.00,65,520.00,1,0.1,0,0,0
927226956,2020-05-29,399463467,"1,488.00",178.56,"1,160.64",1,0.1,0,0,0
604904270,2021-11-19,399974968,45.00,5.4,39.60,0,0,0,0,0
894315236,2021-12-15,613311395,680.00,68,612.00,0,0,0,0,0
227613170,2021-10-22,218834610,780.00,78,624.00,1,0.1,0,0,0
649237982,2022-12-17,399463467,"1,488.00",223.2,"1,116.00",1,0.1,1,0,0
743607601,2020-02-21,817310632,56.00,6.72,43.68,1,0.1,0,0,0
536698409,2020-01-19,343411650,49.00,5.88,43.12,0,0,0,0,0
422776458,2020-11-19,343411650,49.00,5.88,43.12,0,0,0,0,0
414612914,2021-07-07,817310632,56.00,5.6,50.40,0,0,0,0,0
814302665,2022-12-31,399974968,45.00,5.4,39.60,0,0,0,0,0
689198228,2022-12-10,218834610,780.00,78,702.00,0,0,0,0,0
597270461,2020-11-24,817310632,56.00,5.6,44.80,1,0.1,0,0,0
436873720,2022-06-04,325563626,660.00,66,462.00,1,0.2,0,0,0
514715519,2022-11-24,899309605,52.00,6.24,40.56,1,0.1,0,1,0
896848608,1900-01-01,399974968,45.00,5.4,39.60,0,0,0,1,0
418460968,2021-12-06,541916844,670.00,67,469.00,1,0.2,0,0,0
892638247,2022-01-15,399974968,45.00,4.5,40.50,0,0,0,0,0
388903428,2022-07-04,817310632,56.00,6.72,43.68,1,0.1,0,0,0
826266779,2020-08-08,399974968,45.00,4.5,40.50,0,0,0,1,0
788289406,2022-05-15,489748266,"1,000.00",100,900.00,0,0,0,0,0
892756364,2022-12-21,489748266,"1,000.00",150,850.00,0,0,0,0,0
805171468,2021-05-22,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
401550183,2020-10-11,642907827,630.00,75.6,554.40,0,0,0,0,0
449526392,2020-11-22,466262361,800.00,96,624.00,1,0.1,0,0,0
639447937,2022-09-17,358559810,410.00,49.2,360.80,0,0,0,0,0
892672950,2022-09-02,489748266,"1,000.00",100,900.00,0,0,0,0,1
363180524,2020-12-19,399974968,45.00,4.5,40.50,0,0,0,0,0
173486683,2021-11-27,399974968,45.00,4.5,40.50,0,0,0,0,0
512689626,2021-10-27,399974968,45.00,4.5,27.00,1,0.3,0,0,0
599757962,2022-03-15,899309605,52.00,5.2,46.80,0,0,0,0,0
385827286,2020-07-13,399974968,45.00,6.75,38.25,0,0,0,0,0
734479509,2022-09-27,899309605,52.00,6.24,40.56,1,0.1,0,0,0
262779695,2022-09-29,338359603,57.00,5.7,51.30,0,0,0,0,0
795955977,2022-06-04,218834610,780.00,78,702.00,0,0,0,0,0
753700492,2021-09-29,399974968,45.00,4.5,40.50,0,0,0,0,0
751215523,2021-05-25,897822682,73.00,8.76,64.24,0,0,0,0,0
370881415,2022-09-24,899309605,52.00,6.24,45.76,0,0,0,0,0
438413944,2021-02-14,343411650,49.00,5.88,33.32,1,0.2,0,0,0
580491856,2022-09-21,545252229,210.00,21,189.00,0,0,0,0,0
642401738,2021-08-23,897822682,73.00,7.3,51.10,1,0.2,0,0,0
763744802,2020-11-14,399974968,45.00,4.5,40.50,0,0,0,0,0
505174235,2020-09-27,719732475,"1,984.00",198.4,"1,587.20",1,0.1,0,0,0
218620320,2022-11-26,613311395,680.00,81.6,598.40,0,0,0,0,0
561933234,2022-12-18,489748266,"1,000.00",100,900.00,0,0,1,0,0
652796297,2020-10-16,983844542,650.00,65,585.00,0,0,0,0,0
829513895,2020-02-28,399974968,45.00,4.5,27.00,1,0.3,1,0,0
896261959,2022-12-21,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
546683426,2021-10-14,897822682,73.00,7.3,43.80,1,0.3,0,0,0
871662168,2022-09-21,983844542,650.00,65,455.00,1,0.2,0,0,0
568256948,2021-11-22,234382743,30.00,3,21.00,1,0.2,0,0,0
349516807,2022-11-29,844949729,390.00,39,312.00,1,0.1,0,0,0
825239682,2022-12-20,899309605,52.00,6.24,45.76,0,0,0,0,0
354225838,2020-08-18,260868848,640.00,96,544.00,0,0,0,0,0
489896908,2022-12-08,399974968,45.00,4.5,40.50,0,0,1,0,0
180576242,2021-12-18,844949729,390.00,39,351.00,0,0,0,1,0
503652385,2020-07-18,922284793,546.00,54.6,436.80,1,0.1,1,0,0
400226737,2021-08-09,897822682,73.00,7.3,65.70,0,0,0,0,0
459787881,2022-11-28,399463467,"1,488.00",178.56,"1,309.44",0,0,0,1,0
596897879,2020-11-29,489748266,"1,000.00",100,900.00,0,0,0,0,0
558574709,2022-06-23,957182963,968.00,116.16,851.84,0,0,0,0,0
959980920,2022-04-30,343411650,49.00,5.88,38.22,1,0.1,0,0,0
788829241,2020-09-14,234382743,30.00,3,24.00,1,0.1,0,0,0
767674390,2022-01-25,399974968,45.00,4.5,40.50,0,0,0,0,0
593566613,2022-12-17,253458328,560.00,67.2,380.80,1,0.2,0,1,0
664568678,2022-01-07,897822682,73.00,7.3,65.70,0,0,1,0,0
429345563,2022-01-19,253458328,560.00,56,448.00,1,0.1,1,0,0
724292843,2022-10-02,983844542,650.00,65,520.00,1,0.1,0,0,0
941734476,2020-05-07,343411650,49.00,4.9,44.10,0,0,0,1,0
766207462,2021-01-16,957182963,968.00,116.16,851.84,0,0,0,0,0
238750194,2022-10-16,489748266,"1,000.00",120,880.00,0,0,0,0,0
278853494,2020-05-03,817310632,56.00,5.6,44.80,1,0.1,0,0,0
354758346,2021-06-17,399974968,45.00,4.5,40.50,0,0,0,0,0
600427941,2021-04-02,585809781,830.00,83,747.00,0,0,0,0,0
671804984,2021-07-18,343411650,49.00,4.9,44.10,0,0,0,0,0
663262430,2022-12-22,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
785866275,2022-06-25,399974968,45.00,6.75,29.25,1,0.2,0,0,0
811762655,2022-12-01,399974968,45.00,6.75,38.25,0,0,0,0,0
387733400,2020-07-22,817310632,56.00,5.6,50.40,0,0,0,1,0
556191357,2022-06-04,719732475,"1,984.00",297.6,"1,289.60",1,0.2,0,0,0
523223600,2021-01-12,343411650,49.00,4.9,44.10,0,0,0,1,0
911565788,2020-11-08,399974968,45.00,5.4,30.60,1,0.2,0,0,0
495692562,2020-12-26,983844542,650.00,65,585.00,0,0,0,0,0
504808184,2022-03-17,253458328,560.00,67.2,492.80,0,0,0,0,0
788882171,2022-02-24,899309605,52.00,6.24,45.76,0,0,0,0,0
902259585,2021-12-18,399974968,45.00,5.4,39.60,0,0,0,0,0
620980588,2022-09-30,899309605,52.00,6.24,45.76,0,0,0,1,0
656426881,2020-09-23,234382743,30.00,3,18.00,1,0.3,0,0,0
230230712,2022-06-25,489748266,"1,000.00",100,800.00,1,0.1,0,1,0
946539619,2022-02-18,983844542,650.00,65,585.00,0,0,0,0,0
298772889,2022-01-13,264261718,560.00,56,504.00,0,0,0,0,0
720487651,2022-02-15,899309605,52.00,5.2,46.80,0,0,0,0,0
908806339,2022-01-02,541916844,670.00,67,603.00,0,0,0,0,0
739510209,2020-12-13,489748266,"1,000.00",120,880.00,0,0,0,0,0
903370960,2021-07-04,275653577,48.00,4.8,43.20,0,0,0,0,0
428722657,2022-11-08,399463467,"1,488.00",148.8,"1,041.60",1,0.2,0,0,0
371981414,2021-12-27,897822682,73.00,7.3,65.70,0,0,0,0,0
915952529,2022-12-02,399974968,45.00,4.5,40.50,0,0,0,1,0
927753170,2022-11-15,817310632,56.00,5.6,50.40,0,0,0,0,0
556692803,2022-08-09,897822682,73.00,10.95,62.05,0,0,0,0,0
626417346,2022-01-01,399974968,45.00,4.5,31.50,1,0.2,0,0,0
736386210,2022-06-11,489748266,"1,000.00",120,880.00,0,0,0,0,0
349944208,2022-01-01,780973554,950.00,95,855.00,0,0,0,0,0
965450946,2020-10-17,719732475,"1,984.00",198.4,"1,785.60",0,0,0,0,0
918885820,2022-11-23,399974968,45.00,4.5,40.50,0,0,0,0,0
775335830,2021-01-03,338359603,57.00,8.55,37.05,1,0.2,0,0,0
371187203,2021-07-10,399974968,45.00,5.4,39.60,0,0,0,0,0
969239414,2022-11-06,399974968,45.00,4.5,40.50,0,0,0,0,0
464371741,2022-07-30,897822682,73.00,8.76,64.24,0,0,0,1,0
818224667,2022-01-16,897822682,73.00,7.3,51.10,1,0.2,1,0,0
301509816,2020-11-20,399974968,45.00,4.5,31.50,1,0.2,0,0,0
600980569,2021-01-01,983844542,650.00,97.5,487.50,1,0.1,0,0,0
658593441,2022-12-18,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
325853668,2022-12-18,983844542,650.00,65,455.00,1,0.2,0,0,0
460584654,2022-03-05,348532296,680.00,81.6,598.40,0,0,0,0,0
351398770,2022-06-23,234382743,30.00,3,27.00,0,0,0,0,0
393781811,2022-11-17,253458328,560.00,67.2,492.80,0,0,0,0,0
200418792,2022-12-01,399974968,45.00,4.5,40.50,0,0,0,0,1
374524474,2022-06-15,264261718,560.00,67.2,380.80,1,0.2,0,0,0
544749662,2021-11-13,897822682,73.00,7.3,58.40,1,0.1,0,0,0
927319170,2020-12-20,983844542,650.00,78,507.00,1,0.1,0,0,0
337488218,2020-11-28,399974968,45.00,4.5,31.50,1,0.2,0,0,0
739867514,2021-03-20,489748266,"1,000.00",100,900.00,0,0,0,0,0
937897863,2021-07-10,489748266,"1,000.00",100,700.00,1,0.2,0,0,0
567738460,2021-10-30,489748266,"1,000.00",100,900.00,0,0,0,0,0
755892224,2022-05-02,899309605,52.00,5.2,46.80,0,0,0,0,0
508314971,2020-02-03,983844542,650.00,65,585.00,0,0,0,0,0
829249382,2022-12-09,899309605,52.00,5.2,46.80,0,0,0,0,0
302522529,2020-12-13,234382743,30.00,3,24.00,1,0.1,0,0,0
498173344,2021-08-08,489748266,"1,000.00",120,680.00,1,0.2,0,0,0
711595818,2021-12-03,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
814244390,2021-07-04,399974968,45.00,4.5,36.00,1,0.1,0,0,0
394606940,2020-11-19,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
668968827,2022-07-17,338359603,57.00,5.7,34.20,1,0.3,0,0,0
295367283,2022-10-11,399974968,45.00,5.4,30.60,1,0.2,0,0,0
174258700,2020-11-29,234382743,30.00,3.6,26.40,0,0,0,0,0
880593492,2022-01-22,489748266,"1,000.00",100,900.00,0,0,0,0,0
978725820,2021-12-04,399974968,45.00,5.4,39.60,0,0,0,1,0
174485778,2021-11-08,399974968,45.00,4.5,27.00,1,0.3,0,1,0
720213221,2021-07-08,399974968,45.00,5.4,39.60,0,0,0,0,0
692934816,2020-10-16,495666716,"1,612.00",193.44,"1,418.56",0,0,0,0,0
298213382,2022-11-28,399974968,45.00,5.4,39.60,0,0,0,0,0
553375697,2020-12-25,613311395,680.00,81.6,598.40,0,0,0,0,0
974534650,2022-04-30,780973554,950.00,95,570.00,1,0.3,0,0,0
365189496,2021-06-27,234382743,30.00,4.5,25.50,0,0,0,0,0
750689657,2022-07-08,399974968,45.00,5.4,39.60,0,0,0,0,0
524758583,2022-02-26,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
215962685,2021-06-28,489748266,"1,000.00",100,900.00,0,0,0,0,0
290189828,2022-12-31,897822682,73.00,8.76,64.24,0,0,0,0,0
695763430,2020-01-12,399974968,45.00,4.5,40.50,0,0,0,0,0
263818902,2021-11-27,325563626,660.00,66,594.00,0,0,0,0,0
817595215,2022-08-10,899309605,52.00,6.24,45.76,0,0,0,0,0
394799951,2020-06-27,399463467,"1,488.00",148.8,"1,041.60",1,0.2,0,0,0
970889492,2022-03-21,844949729,390.00,46.8,304.20,1,0.1,0,0,0
948303944,2022-06-24,719732475,"1,984.00",297.6,"1,686.40",0,0,0,0,0
970428611,2020-01-07,489748266,"1,000.00",100,900.00,0,0,0,0,0
204307253,2021-11-30,343411650,49.00,4.9,44.10,0,0,0,0,1
886876768,2021-03-28,338359603,57.00,5.7,45.60,1,0.1,0,0,0
696504403,2022-12-30,545252229,210.00,21,189.00,0,0,0,0,0
964246528,2022-05-29,613311395,680.00,102,578.00,0,0,1,0,0
232190803,2020-08-29,399974968,45.00,5.4,39.60,0,0,0,1,0
280926612,2022-11-16,275653577,48.00,4.8,43.20,0,0,0,0,0
431698507,2021-08-17,541916844,670.00,67,603.00,0,0,0,0,0
678667745,2022-12-21,899309605,52.00,6.24,40.56,1,0.1,0,1,0
722639490,2021-01-11,234382743,30.00,3,27.00,0,0,0,0,0
576244873,2020-12-27,922284793,546.00,81.9,464.10,0,0,0,0,0
282378712,2020-12-27,489748266,"1,000.00",150,850.00,0,0,0,0,0
243561594,2020-05-28,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
197903899,2021-03-14,275653577,48.00,5.76,37.44,1,0.1,0,0,0
702464639,2022-11-08,899309605,52.00,6.24,45.76,0,0,0,0,0
276551659,2020-12-02,489748266,"1,000.00",120,880.00,0,0,0,0,0
575234588,2022-04-25,399974968,45.00,4.5,36.00,1,0.1,0,0,0
735369651,2021-12-04,218834610,780.00,78,702.00,0,0,0,0,0
435930824,2020-07-04,343411650,49.00,4.9,34.30,1,0.2,0,0,0
866358221,2022-12-03,251959622,"1,520.00",152,"1,368.00",0,0,0,0,0
304518582,2022-04-12,489748266,"1,000.00",100,900.00,0,0,1,0,1
903200752,2022-02-20,899309605,52.00,5.2,46.80,0,0,0,0,0
394347519,2021-02-27,358559810,410.00,41,246.00,1,0.3,0,0,0
456182407,2020-08-02,218834610,780.00,78,624.00,1,0.1,0,0,0
656265881,2021-07-11,253458328,560.00,67.2,436.80,1,0.1,0,1,0
615220472,2022-11-28,899309605,52.00,6.24,45.76,0,0,0,0,0
477301284,2020-03-25,585809781,830.00,83,747.00,0,0,0,0,0
297742385,2022-06-25,324917616,90.00,9,54.00,1,0.3,0,0,0
940233662,2022-01-04,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
959264415,2021-05-17,844949729,390.00,46.8,343.20,0,0,0,0,0
507403240,2022-02-11,780973554,950.00,95,855.00,0,0,0,0,0
466854292,2020-03-28,399974968,45.00,4.5,40.50,0,0,0,0,0
262482385,2021-06-06,260868848,640.00,64,576.00,0,0,0,0,0
376196648,2021-06-27,897822682,73.00,8.76,56.94,1,0.1,0,0,0
565355819,2020-04-04,489748266,"1,000.00",100,900.00,0,0,0,0,0
590284876,2021-12-04,613311395,680.00,68,612.00,0,0,0,0,0
378643933,2021-01-17,613311395,680.00,68,612.00,0,0,0,0,0
922704548,2022-12-10,234382743,30.00,3,21.00,1,0.2,0,1,0
388866810,2022-02-20,899309605,52.00,5.2,46.80,0,0,0,1,0
852979865,2021-11-14,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
620899395,2022-11-12,780973554,950.00,95,760.00,1,0.1,0,0,0
553955754,2021-12-23,343411650,49.00,4.9,39.20,1,0.1,0,1,0
706752684,2020-10-12,541916844,670.00,100.5,502.50,1,0.1,0,0,0
477406909,2020-04-30,338359603,57.00,5.7,51.30,0,0,0,0,0
922377821,2022-12-07,899309605,52.00,5.2,46.80,0,0,0,0,0
171301529,2021-03-19,957182963,968.00,96.8,871.20,0,0,0,0,0
592584214,2022-08-23,399974968,45.00,6.75,38.25,0,0,0,0,0
950946367,2021-07-28,399974968,45.00,5.4,35.10,1,0.1,0,1,0
429622316,2020-06-11,489748266,"1,000.00",100,900.00,0,0,0,0,0
402234835,2022-05-03,899309605,52.00,5.2,46.80,0,0,0,0,0
636349877,2020-04-22,218834610,780.00,117,663.00,0,0,0,0,0
342703401,2020-12-02,275653577,48.00,5.76,42.24,0,0,0,0,0
880527648,2022-12-24,399974968,45.00,5.4,35.10,1,0.1,0,0,0
611979400,2021-05-19,338359603,57.00,6.84,50.16,0,0,0,0,0
875576481,2022-12-16,260868848,640.00,76.8,563.20,0,0,0,0,0
301910606,2020-11-08,983844542,650.00,65,520.00,1,0.1,0,0,0
462526667,2020-07-18,399974968,45.00,4.5,40.50,0,0,0,1,0
884345539,2021-11-21,399463467,"1,488.00",223.2,"1,264.80",0,0,0,0,0
253532526,2022-11-07,275653577,48.00,4.8,43.20,0,0,0,0,0
590462865,2022-05-11,338359603,57.00,8.55,48.45,0,0,0,0,0
418519244,2022-12-25,253458328,560.00,56,504.00,0,0,0,0,0
582342595,2020-07-15,957182963,968.00,96.8,871.20,0,0,0,0,0
